Delivery_person_Age,Delivery_person_Ratings,Restaurant_latitude,Restaurant_longitude,Delivery_location_latitude,Delivery_location_longitude,Weather_conditions,Road_traffic_density,Vehicle_condition,Type_of_order,Type_of_vehicle,multiple_deliveries,Festival,City,Day,Month,Year,orderd_hours,orderd_minutes,picked_hours,picked_minutes,Delivery_time
33.0,4.1,23.351058,85.325731,23.411058,85.385731,Stormy,Jam,1,Drinks,scooter,1.0,No,Metropolitian,26,3,2022,20,50,21,0,31
26.0,4.9,23.333017,85.3172,23.403017,85.3872,Cloudy,Jam,0,Drinks,motorcycle,0.0,No,Metropolitian,4,3,2022,19,20,19,25,45
22.0,4.9,19.120083,72.907385,19.180083,72.967385,Windy,Jam,2,Drinks,scooter,0.0,No,Metropolitian,11,3,2022,20,25,20,35,11
24.0,4.7,12.934365,77.616155,12.964365,77.646155,Sunny,Jam,1,Meal,motorcycle,0.0,No,Metropolitian,21,3,2022,20,10,20,15,18
26.0,4.7,26.492106,80.327797,26.602106,80.437797,Cloudy,Medium,0,Buffet,motorcycle,1.0,No,Metropolitian,14,2,2022,18,50,18,55,41
29.0,4.8,26.911378,75.789034,26.981378,75.859034,Stormy,Jam,1,Drinks,scooter,1.0,No,Metropolitian,14,3,2022,20,10,20,15,15
20.0,4.9,11.001753,76.986241,11.051753,77.036241,Fog,Medium,1,Snack,motorcycle,1.0,No,Metropolitian,17,3,2022,18,10,18,20,16
37.0,4.8,12.316967,76.603067,12.396967,76.683067,Windy,Low,1,Drinks,scooter,1.0,No,Metropolitian,20,3,2022,24,0,24,5,27
21.0,4.9,0.0,0.0,0.04,0.04,Sandstorms,High,0,Buffet,motorcycle,0.0,No,Metropolitian,24,3,2022,12,15,12,30,16
23.0,5.0,27.159795,78.04299,27.229795,78.11299,Cloudy,Medium,1,Meal,motorcycle,1.0,No,Metropolitian,14,2,2022,19,0,19,5,39
27.0,4.7,22.745536,75.893106,22.765536,75.913106,Cloudy,Low,1,Buffet,motorcycle,0.0,No,Metropolitian,9,3,2022,9,0,9,5,14
30.0,4.7,11.000762,76.981876,11.130762,77.111876,Sandstorms,Low,0,Drinks,motorcycle,1.0,No,Metropolitian,20,3,2022,22,20,22,30,26
21.0,4.7,22.74806,75.8934,22.77806,75.9234,Stormy,Jam,2,Buffet,motorcycle,1.0,No,Metropolitian,15,3,2022,21,15,21,25,19
29.0,4.9,10.994136,76.963303,11.024136,76.993303,Sunny,Jam,1,Drinks,scooter,0.0,No,Urban,3,4,2022,21,50,21,55,15
38.0,4.7,17.410371,78.437225,17.500371,78.527225,Sandstorms,Jam,2,Drinks,scooter,1.0,No,Metropolitian,14,3,2022,21,25,21,35,25
28.0,4.4,22.753659,75.903365,22.803659,75.953365,Sunny,Jam,0,Meal,motorcycle,1.0,No,Metropolitian,1,3,2022,21,40,21,45,46
29.0,5.0,21.186608,72.794136,21.216608,72.824136,Fog,Jam,1,Drinks,scooter,1.0,No,Metropolitian,1,3,2022,21,25,21,30,32
39.0,3.6,17.450851,78.379347,17.520851,78.449347,Windy,Jam,2,Snack,scooter,0.0,No,Metropolitian,29,3,2022,20,35,20,50,39
20.0,4.6,12.986047,80.218114,12.996047,80.228114,Cloudy,Low,0,Buffet,motorcycle,1.0,No,Metropolitian,24,3,2022,10,30,10,45,23
27.0,4.3,12.326356,76.619103,12.416356,76.709103,Cloudy,Medium,2,Drinks,scooter,1.0,No,Metropolitian,18,3,2022,17,30,17,45,37
27.0,4.5,23.355164,85.324097,23.365164,85.334097,Cloudy,High,0,Drinks,motorcycle,1.0,No,Urban,1,4,2022,11,15,11,30,20
29.0,4.9,17.424114,78.347554,17.464114,78.387554,Fog,High,1,Buffet,motorcycle,1.0,No,Metropolitian,3,4,2022,14,35,14,40,29
31.0,4.7,11.021278,76.995017,11.081278,77.055017,Fog,Low,0,Meal,motorcycle,1.0,No,Metropolitian,24,3,2022,22,50,23,5,26
39.0,4.7,17.410371,78.437225,17.440371,78.467225,Stormy,Low,1,Meal,scooter,1.0,No,Metropolitian,30,3,2022,22,10,22,25,22
26.0,4.4,22.310329,73.169083,22.320329,73.179083,Windy,Low,0,Drinks,motorcycle,1.0,No,Metropolitian,19,3,2022,9,30,9,45,19
20.0,4.7,-19.874449,75.360232,19.884449,75.370232,Windy,Low,1,Meal,scooter,0.0,No,Metropolitian,15,2,2022,9,55,10,0,14
25.0,4.8,11.000762,76.981876,11.010762,76.991876,Stormy,Low,2,Drinks,scooter,1.0,No,Metropolitian,28,3,2022,10,25,10,30,19
31.0,4.1,25.45235,81.841889,25.59235,81.981889,Cloudy,Jam,2,Drinks,motorcycle,1.0,No,Metropolitian,14,2,2022,19,25,19,30,47
22.0,4.6,19.065838,72.832658,19.115838,72.882658,Sandstorms,Medium,0,Drinks,motorcycle,1.0,No,Metropolitian,7,3,2022,18,0,18,10,21
38.0,4.3,26.849596,75.800512,26.939596,75.890512,Cloudy,Low,0,Snack,motorcycle,1.0,No,,10,3,2022,24,0,24,5,38
35.0,4.9,26.892312,75.806896,26.912312,75.826896,Sunny,Low,1,Buffet,scooter,0.0,No,Metropolitian,1,3,2022,8,40,8,45,12
28.0,4.8,19.12663,72.829976,19.19663,72.899976,Cloudy,Medium,2,Meal,scooter,1.0,No,Metropolitian,14,3,2022,17,15,17,25,33
22.0,4.6,17.483216,78.552111,17.573216,78.642111,Sandstorms,Low,0,Drinks,motorcycle,0.0,No,Metropolitian,20,3,2022,22,40,22,45,23
20.0,5.0,21.185047,72.80859,21.315047,72.93859,Stormy,Medium,2,Drinks,scooter,1.0,No,,18,3,2022,17,15,17,25,19
38.0,4.1,18.536562,73.896485,18.586562,73.946485,Fog,Jam,1,Drinks,scooter,0.0,No,Metropolitian,28,3,2022,20,25,20,40,39
39.0,5.0,21.157735,72.768778,21.177735,72.788778,Stormy,Low,2,Meal,scooter,0.0,No,Metropolitian,17,3,2022,8,15,8,20,27
37.0,4.0,21.170798,72.790489,21.260798,72.880489,Cloudy,Jam,1,Snack,motorcycle,1.0,No,Metropolitian,29,3,2022,21,15,21,25,38
39.0,4.4,26.846156,75.8023,26.896156,75.8523,Fog,Jam,1,Meal,motorcycle,1.0,No,Metropolitian,1,4,2022,21,40,21,50,36
29.0,4.8,22.311603,73.165012,22.391603,73.245012,Sandstorms,Medium,1,Snack,scooter,1.0,No,Metropolitian,12,3,2022,18,40,18,55,25
21.0,3.5,13.044694,80.26147,13.084694,80.30147,Sunny,High,0,Buffet,motorcycle,2.0,No,Metropolitian,1,4,2022,13,30,13,45,42
29.0,4.8,21.183434,72.814492,21.273434,72.904492,Stormy,Low,0,Snack,motorcycle,1.0,No,Metropolitian,25,3,2022,23,25,23,35,19
20.0,4.8,26.921411,75.793604,27.051411,75.923604,Stormy,Low,0,Drinks,motorcycle,0.0,No,Metropolitian,18,3,2022,22,15,22,30,24
33.0,4.8,22.75004,75.902847,22.77004,75.922847,Sandstorms,High,0,Meal,motorcycle,1.0,No,Metropolitian,3,3,2022,11,15,11,25,45
33.0,4.9,26.913726,75.75282,26.953726,75.792821,Sunny,Medium,0,Buffet,motorcycle,1.0,No,Metropolitian,15,3,2022,15,10,15,20,26
25.0,5.0,18.56245,73.916619,18.63245,73.986619,Stormy,Medium,1,Snack,motorcycle,1.0,No,Urban,23,3,2022,18,10,18,15,22
38.0,4.6,18.55144,73.804855,18.57144,73.824855,Stormy,Low,2,Buffet,motorcycle,0.0,No,Urban,7,3,2022,9,0,9,10,27
21.0,4.7,10.994136,76.963303,11.054136,77.023303,Sandstorms,Jam,1,Meal,scooter,1.0,No,Urban,7,3,2022,19,15,19,20,25
36.0,4.8,26.911378,75.789034,26.971378,75.849034,Fog,Jam,0,Meal,motorcycle,1.0,No,Metropolitian,30,3,2022,21,20,21,30,29
36.0,4.7,12.323978,76.627961,12.373978,76.677961,Sunny,Low,0,Snack,motorcycle,1.0,No,Metropolitian,9,3,2022,23,10,23,15,25
30.0,4.8,13.086438,80.220672,13.166438,80.300672,Fog,Jam,0,Meal,motorcycle,1.0,No,Metropolitian,18,3,2022,20,40,20,45,48
20.0,4.8,26.482581,80.315628,26.622581,80.455628,Windy,Jam,2,Drinks,electric_scooter,1.0,No,Metropolitian,14,2,2022,19,10,19,15,21
15.0,1.0,13.026286,80.275235,13.116286,80.365235,,,3,Drinks,scooter,0.0,No,Metropolitian,20,3,2022,18,31,22,50,27
30.0,4.6,27.158822,78.045359,27.198822,78.085359,Fog,High,0,Snack,motorcycle,1.0,No,Metropolitian,17,2,2022,14,35,14,40,31
26.0,4.3,26.90519,75.810753,26.99519,75.900753,Fog,Jam,2,Drinks,electric_scooter,1.0,No,Metropolitian,23,3,2022,21,25,21,30,38
24.0,4.8,22.751857,75.866699,22.861857,75.976699,Cloudy,Jam,0,Buffet,motorcycle,2.0,No,Metropolitian,2,4,2022,22,0,22,15,39
39.0,4.1,17.431668,78.408321,17.441668,78.418321,Windy,High,2,Buffet,scooter,1.0,No,Metropolitian,19,3,2022,11,50,12,5,34
33.0,4.7,9.959778,76.296106,10.049778,76.386106,Fog,Medium,1,Snack,motorcycle,2.0,No,Metropolitian,14,2,2022,17,45,17,55,42
35.0,4.3,21.157735,72.768778,21.227735,72.838778,Sunny,Medium,0,Meal,motorcycle,1.0,No,Metropolitian,2,3,2022,17,55,18,10,39
25.0,4.7,19.120083,72.907385,19.170083,72.957385,Sunny,Jam,1,Snack,scooter,1.0,No,Metropolitian,13,3,2022,19,55,20,10,15
37.0,4.7,13.091809,80.219104,13.131809,80.259104,Cloudy,High,2,Snack,motorcycle,1.0,No,Urban,28,3,2022,13,40,13,55,37
24.0,5.0,22.311844,73.165081,22.361844,73.215081,Cloudy,Low,0,Buffet,motorcycle,0.0,No,Metropolitian,3,3,2022,23,25,23,35,23
22.0,5.0,21.170798,72.790489,21.230798,72.850489,Stormy,Low,2,Meal,scooter,0.0,No,Metropolitian,9,3,2022,22,45,22,50,13
37.0,4.9,19.091458,72.827808,19.201458,72.937808,Sandstorms,Jam,0,Drinks,motorcycle,3.0,Yes,Metropolitian,23,3,2022,19,20,19,35,53
30.0,3.9,0.0,0.0,0.11,0.11,Sandstorms,Jam,1,Snack,motorcycle,1.0,Yes,Metropolitian,4,4,2022,22,0,22,10,41
21.0,4.5,30.914057,75.83982,30.924057,75.84982,Windy,Low,2,Drinks,electric_scooter,1.0,No,Metropolitian,13,2,2022,9,10,9,20,13
22.0,4.6,23.369746,85.33982,23.429746,85.39982,Stormy,Jam,2,Snack,scooter,0.0,No,Metropolitian,3,4,2022,19,50,19,59,16
27.0,4.8,12.323978,76.627961,12.343978,76.647961,Cloudy,High,1,Drinks,motorcycle,1.0,No,Urban,5,3,2022,11,30,11,35,30
35.0,4.7,17.426228,78.407495,17.476228,78.457495,Stormy,Jam,1,Buffet,motorcycle,1.0,No,Urban,3,4,2022,22,0,22,10,34
38.0,4.4,27.157772,78.04725,27.187772,78.07725,Stormy,Low,0,Buffet,motorcycle,0.0,No,Urban,11,2,2022,22,20,22,35,22
37.0,4.7,22.311358,73.164798,22.421358,73.274798,Sunny,Low,2,Snack,electric_scooter,0.0,No,Metropolitian,6,3,2022,23,15,23,30,16
22.0,5.0,22.753839,75.897429,22.823839,75.967429,Sandstorms,Jam,1,Meal,scooter,0.0,No,Metropolitian,10,3,2022,20,35,20,40,29
34.0,4.7,12.323225,76.630028,12.333225,76.640028,Cloudy,Low,1,Snack,scooter,1.0,No,Metropolitian,24,3,2022,8,55,9,5,19
24.0,5.0,18.994237,72.825553,19.024237,72.855553,Cloudy,Low,0,Meal,motorcycle,1.0,No,Metropolitian,1,4,2022,22,40,22,45,24
29.0,4.9,22.310526,73.170937,22.330526,73.190937,Windy,Low,1,Snack,motorcycle,0.0,No,Metropolitian,5,3,2022,8,50,8,55,10
35.0,4.8,22.761593,75.886362,22.811593,75.936362,Cloudy,Low,0,Snack,motorcycle,1.0,No,Metropolitian,21,3,2022,22,10,22,15,26
21.0,4.6,9.957144,76.296783,10.017144,76.356783,Cloudy,Medium,2,Meal,scooter,0.0,No,Urban,15,2,2022,17,55,18,0,19
35.0,4.9,23.353783,85.326967,23.463783,85.436967,Sunny,Low,0,Drinks,motorcycle,0.0,No,Urban,18,3,2022,23,35,23,40,20
37.0,4.9,0.0,0.0,0.06,0.06,Fog,Low,2,Snack,electric_scooter,1.0,No,Metropolitian,7,3,2022,22,45,22,59,18
21.0,4.6,12.325461,76.632278,12.395461,76.702278,Windy,Medium,0,Buffet,motorcycle,0.0,No,Metropolitian,2,4,2022,18,45,18,50,28
23.0,4.6,26.90294,75.793007,27.01294,75.903007,Fog,Jam,0,Buffet,motorcycle,1.0,No,Metropolitian,2,3,2022,19,30,19,35,44
37.0,4.8,13.091809,80.219104,13.161809,80.289104,Windy,Jam,0,Buffet,motorcycle,1.0,No,Metropolitian,14,3,2022,20,35,20,50,48
,,21.175975,72.795503,21.205975,72.825503,Fog,Low,2,Drinks,electric_scooter,1.0,No,,1,4,2022,18,31,23,45,15
,,-12.311072,-76.654878,12.321072,76.664878,,,3,Meal,scooter,0.0,No,Metropolitian,1,3,2022,18,31,10,5,24
31.0,4.7,21.157735,72.768778,21.177735,72.788778,Fog,Low,2,Snack,motorcycle,0.0,No,Urban,24,3,2022,10,35,10,40,17
29.0,4.6,22.761226,75.887522,22.771226,75.897522,Cloudy,High,0,Meal,motorcycle,1.0,No,Metropolitian,3,3,2022,11,40,11,55,21
39.0,4.7,12.325461,76.632278,12.335461,76.642278,Cloudy,Low,0,Drinks,motorcycle,0.0,No,Metropolitian,15,3,2022,9,55,10,5,21
39.0,4.8,26.482581,80.315628,26.612581,80.445628,Cloudy,Medium,1,Drinks,scooter,2.0,No,Metropolitian,14,2,2022,18,30,18,40,38
33.0,4.9,26.90294,75.793007,26.96294,75.853007,Cloudy,Jam,1,Buffet,motorcycle,1.0,No,Metropolitian,7,3,2022,19,59,20,10,28
30.0,4.4,9.985697,76.281128,10.035697,76.331128,Sandstorms,Jam,0,Meal,motorcycle,1.0,No,Metropolitian,11,2,2022,21,20,21,30,32
35.0,4.2,25.451646,81.832796,25.591646,81.972796,Sandstorms,Jam,1,Drinks,motorcycle,1.0,No,Metropolitian,12,2,2022,22,0,22,15,31
26.0,4.7,19.178321,72.834715,19.308321,72.964715,Sandstorms,Jam,2,Buffet,motorcycle,1.0,No,Metropolitian,6,3,2022,21,20,21,35,21
32.0,4.6,21.185047,72.80859,21.245047,72.86859,Cloudy,Jam,2,Meal,motorcycle,1.0,No,Metropolitian,5,4,2022,20,25,20,35,28
24.0,4.6,22.311844,73.165081,22.371844,73.225081,Sandstorms,Jam,0,Buffet,motorcycle,1.0,No,Metropolitian,11,3,2022,21,40,21,45,28
27.0,4.7,26.474133,80.3481,26.524133,80.3981,Sandstorms,Low,1,Drinks,motorcycle,1.0,No,Urban,15,2,2022,23,20,23,35,18
36.0,5.0,21.17106,72.789292,21.21106,72.829292,Fog,Medium,0,Drinks,motorcycle,0.0,No,Metropolitian,5,4,2022,16,15,16,20,25
36.0,4.2,0.0,0.0,0.08,0.08,Stormy,Jam,0,Snack,motorcycle,1.0,No,Metropolitian,27,3,2022,19,20,19,25,53
30.0,4.8,11.008638,76.984311,11.118638,77.094311,Windy,Low,1,Drinks,scooter,1.0,No,Metropolitian,6,3,2022,22,25,22,40,25
32.0,4.6,22.514119,88.362504,22.574119,88.422504,Fog,Jam,1,Snack,motorcycle,1.0,No,Metropolitian,11,2,2022,20,45,20,50,36
24.0,4.9,18.927584,72.832585,19.057584,72.962585,Windy,Jam,0,Meal,motorcycle,1.0,No,Metropolitian,16,3,2022,21,10,21,25,31
38.0,4.8,12.337928,76.617889,12.447928,76.727889,Sunny,Jam,1,Meal,motorcycle,0.0,No,Metropolitian,8,3,2022,19,20,19,25,24
26.0,4.8,22.761226,75.887522,22.781226,75.907522,Fog,Low,0,Buffet,motorcycle,1.0,No,Metropolitian,19,3,2022,8,10,8,20,20
31.0,3.8,19.003517,72.82765,19.113517,72.93765,Stormy,Jam,1,Meal,motorcycle,1.0,No,Urban,27,3,2022,19,35,19,45,44
26.0,4.7,26.902908,75.792934,26.972908,75.862934,Sunny,Medium,1,Buffet,scooter,0.0,No,,4,3,2022,18,30,18,35,10
36.0,4.2,30.327968,78.046106,30.397968,78.116106,Fog,Jam,2,Snack,motorcycle,3.0,No,Metropolitian,12,2,2022,21,55,22,10,46
,,13.064181,80.236442,13.194181,80.366442,Stormy,Medium,2,Buffet,scooter,1.0,No,Metropolitian,6,4,2022,18,31,19,0,33
24.0,4.9,18.546258,73.904337,18.586258,73.944337,Stormy,High,2,Drinks,motorcycle,0.0,,,1,3,2022,12,50,12,55,10
33.0,4.5,18.927584,72.832585,18.957584,72.862585,Windy,Low,2,Drinks,scooter,0.0,No,Metropolitian,17,3,2022,24,0,24,10,20
31.0,4.3,22.722634,75.886959,22.852634,76.016959,Stormy,Jam,0,Meal,motorcycle,0.0,No,Metropolitian,12,3,2022,19,40,19,50,46
33.0,4.3,11.000762,76.981876,11.020762,77.001876,Stormy,High,1,Drinks,scooter,1.0,No,Metropolitian,19,3,2022,12,0,12,10,32
29.0,4.6,18.636215,73.751081,18.676215,73.791081,Windy,High,1,Snack,scooter,0.0,No,Metropolitian,17,3,2022,13,15,13,20,12
24.0,5.0,11.022477,76.995667,11.152477,77.125667,Sunny,Jam,1,Snack,scooter,0.0,No,Urban,10,3,2022,21,20,21,25,10
27.0,4.6,11.016298,76.972076,11.046298,77.002076,Cloudy,Low,2,Drinks,electric_scooter,1.0,No,Metropolitian,7,3,2022,22,45,22,59,17
27.0,4.6,0.0,0.0,0.05,0.05,Stormy,Jam,1,Meal,motorcycle,1.0,No,Urban,13,2,2022,19,20,19,30,23
26.0,4.6,12.337978,76.616792,12.447978,76.726792,Stormy,Low,1,Meal,motorcycle,0.0,No,Metropolitian,29,3,2022,22,50,23,5,17
28.0,4.8,13.02978,80.208812,13.05978,80.238812,Stormy,Jam,1,Snack,motorcycle,1.0,No,Metropolitian,30,3,2022,20,25,20,30,26
26.0,4.9,0.0,0.0,0.03,0.03,Stormy,Medium,1,Drinks,scooter,0.0,No,Metropolitian,11,3,2022,18,45,18,55,27
29.0,4.9,22.722634,75.886959,22.752634,75.916959,Sandstorms,Jam,2,Meal,scooter,0.0,No,Metropolitian,17,3,2022,21,25,21,35,15
30.0,4.7,11.001753,76.986241,11.021753,77.006241,Sunny,Low,2,Snack,electric_scooter,,No,Metropolitian,1,3,2022,9,20,9,35,12
25.0,5.0,22.74806,75.8934,22.75806,75.9034,Windy,Low,1,Meal,motorcycle,0.0,No,Metropolitian,3,4,2022,8,25,8,30,16
33.0,4.6,12.933298,77.614293,12.983298,77.664293,Sunny,Medium,1,Snack,scooter,1.0,No,Urban,19,3,2022,18,30,18,35,23
26.0,4.5,23.359194,85.325447,23.389194,85.355447,Sandstorms,Low,2,Snack,motorcycle,0.0,No,Urban,13,3,2022,23,30,23,40,10
25.0,4.6,21.173343,72.792731,21.223343,72.842731,Sunny,Jam,2,Meal,scooter,0.0,No,Metropolitian,11,3,2022,21,35,21,50,19
24.0,4.2,22.725748,75.898497,22.795748,75.968497,Cloudy,Medium,1,Buffet,scooter,1.0,No,Metropolitian,16,3,2022,17,15,17,20,34
34.0,5.0,12.978453,77.643685,13.058453,77.723685,Cloudy,Medium,0,Meal,motorcycle,2.0,No,Metropolitian,6,3,2022,18,50,19,0,41
28.0,4.1,13.086438,80.220672,13.216439,80.350672,Stormy,Jam,0,Drinks,motorcycle,1.0,No,Metropolitian,16,3,2022,19,50,19,59,32
31.0,4.8,11.003008,76.97544,11.083009,77.05544,Sunny,Low,0,Drinks,motorcycle,0.0,No,Metropolitian,8,3,2022,22,35,22,45,26
24.0,4.6,15.5696,73.742294,15.5896,73.762294,Cloudy,High,0,Buffet,motorcycle,0.0,No,Metropolitian,15,2,2022,11,40,11,50,23
39.0,4.4,11.025083,77.015393,11.095083,77.085393,Cloudy,Jam,1,Drinks,scooter,2.0,No,Metropolitian,12,3,2022,21,10,21,20,45
31.0,4.7,26.914142,75.805704,26.964142,75.855704,Fog,Medium,2,Drinks,scooter,1.0,No,Metropolitian,21,3,2022,17,50,17,55,19
28.0,4.6,30.895204,75.822103,30.925204,75.852103,Cloudy,Medium,0,Drinks,motorcycle,,No,Metropolitian,13,2,2022,18,55,19,10,28
32.0,4.7,17.430448,78.418213,17.440448,78.428213,Sandstorms,Low,1,Snack,scooter,1.0,No,Metropolitian,3,3,2022,8,55,9,0,28
39.0,3.5,30.89286,75.822199,31.02286,75.952199,Stormy,Medium,1,Drinks,scooter,0.0,No,Metropolitian,16,2,2022,17,25,17,40,37
22.0,5.0,12.323978,76.627961,12.353978,76.657961,Sunny,Medium,1,Meal,motorcycle,1.0,No,Metropolitian,28,3,2022,17,45,17,55,16
28.0,4.9,13.086438,80.220672,13.106438,80.240672,Stormy,High,1,Meal,scooter,0.0,No,Metropolitian,11,3,2022,11,10,11,20,14
20.0,4.9,13.029198,77.570997,13.139198,77.680997,Sunny,Jam,1,Buffet,motorcycle,1.0,No,Metropolitian,31,3,2022,19,59,20,15,11
38.0,3.6,22.32,73.17,22.45,73.3,Windy,Medium,1,Meal,scooter,1.0,No,Metropolitian,2,3,2022,17,35,17,45,32
21.0,4.7,27.16185,78.040165,27.18185,78.060165,Windy,Low,1,Buffet,motorcycle,0.0,No,,15,2,2022,8,15,8,30,10
34.0,4.7,18.533811,73.899315,18.613811,73.979315,Sunny,Low,2,Buffet,motorcycle,1.0,No,Urban,10,3,2022,23,25,23,30,28
50.0,6.0,0.0,0.0,0.11,0.11,,,3,Meal,scooter,1.0,Yes,Metropolitian,20,3,2022,18,31,21,55,48
34.0,4.7,12.906229,77.596791,12.986229,77.676791,Windy,Jam,1,Meal,scooter,0.0,No,Urban,27,3,2022,19,59,20,10,29
21.0,4.5,12.323194,76.630583,12.373194,76.680583,Sunny,Jam,0,Drinks,motorcycle,0.0,No,Urban,17,3,2022,21,55,22,5,41
29.0,4.6,12.316967,76.603067,12.376967,76.663067,Windy,Medium,1,Meal,scooter,0.0,No,Urban,7,3,2022,17,25,17,35,26
26.0,4.7,19.1813,72.836191,19.2613,72.916191,Sandstorms,Low,2,Buffet,scooter,,No,Metropolitian,4,4,2022,22,50,23,5,14
39.0,4.9,21.149569,72.772697,21.239569,72.862697,Cloudy,Jam,2,Drinks,scooter,0.0,No,Metropolitian,2,3,2022,19,40,19,45,49
38.0,4.8,26.911378,75.789034,27.001378,75.879034,Cloudy,Jam,1,Drinks,motorcycle,2.0,No,Metropolitian,27,3,2022,19,10,19,15,40
28.0,5.0,22.538731,88.364878,22.668731,88.494878,Cloudy,Jam,1,Snack,motorcycle,1.0,No,Urban,12,2,2022,22,0,22,15,36
32.0,4.2,26.956431,75.776649,27.066431,75.886649,Windy,Jam,0,Buffet,motorcycle,0.0,No,Metropolitian,10,3,2022,21,55,22,10,40
21.0,4.5,18.994049,72.825203,19.034049,72.865203,Sunny,Medium,0,Buffet,motorcycle,0.0,No,Metropolitian,28,3,2022,16,40,16,55,16
24.0,4.8,22.753839,75.897429,22.813838,75.957429,Sandstorms,Medium,2,Drinks,scooter,1.0,No,Urban,30,3,2022,17,30,17,35,23
27.0,4.7,22.310237,73.158921,22.400237,73.248921,Sandstorms,Jam,1,Meal,motorcycle,1.0,No,Metropolitian,31,3,2022,21,35,21,50,24
35.0,4.1,23.351058,85.325731,23.421058,85.395731,Fog,Medium,1,Snack,motorcycle,1.0,No,Metropolitian,14,3,2022,18,10,18,25,38
26.0,5.0,26.921411,75.793604,27.011411,75.883604,Stormy,Low,1,Meal,motorcycle,0.0,No,Metropolitian,14,3,2022,23,30,23,45,16
20.0,4.8,18.554382,73.798206,18.624382,73.868206,Stormy,Jam,0,Drinks,motorcycle,1.0,No,Metropolitian,6,3,2022,21,20,21,30,25
34.0,4.6,0.0,0.0,0.11,0.11,Fog,Medium,0,Drinks,motorcycle,1.0,No,Metropolitian,14,2,2022,17,55,18,10,41
29.0,4.7,19.120083,72.907385,19.190083,72.977385,Cloudy,Low,0,Buffet,motorcycle,0.0,No,Metropolitian,20,3,2022,22,30,22,35,20
32.0,4.6,21.149669,72.772629,21.189669,72.812629,Sandstorms,High,2,Buffet,electric_scooter,1.0,No,Metropolitian,5,4,2022,14,30,14,35,31
33.0,4.5,12.975377,77.696664,13.085377,77.806664,Stormy,Low,1,Drinks,motorcycle,1.0,No,Urban,12,3,2022,22,45,22,55,17
37.0,3.8,22.310526,73.170937,22.390526,73.250937,Sandstorms,Jam,2,Snack,scooter,1.0,Yes,Metropolitian,2,4,2022,20,35,20,45,43
21.0,4.4,13.044694,80.26147,13.054694,80.27147,Stormy,Low,0,Drinks,motorcycle,1.0,No,Metropolitian,5,3,2022,9,10,9,15,24
27.0,4.9,19.880256,75.323503,19.900256,75.343503,Sandstorms,Low,1,Snack,motorcycle,1.0,No,Metropolitian,15,2,2022,9,20,9,30,16
20.0,4.8,-9.979186,76.317361,10.009186,76.347361,Sandstorms,Low,2,Meal,motorcycle,1.0,No,Metropolitian,17,2,2022,22,45,22,59,10
27.0,4.9,23.371292,85.327872,23.451292,85.407872,Sunny,Medium,1,Drinks,motorcycle,0.0,No,Metropolitian,16,3,2022,19,0,19,10,17
33.0,4.5,13.091809,80.219104,13.151809,80.279104,Windy,Low,1,Drinks,motorcycle,0.0,No,,24,3,2022,22,25,22,35,24
26.0,4.8,12.979096,77.640625,13.029096,77.690625,Sandstorms,Jam,0,Buffet,motorcycle,0.0,No,,24,3,2022,21,20,21,25,15
25.0,3.5,22.311358,73.164798,22.351358,73.204798,Sunny,High,0,Meal,motorcycle,1.0,Yes,Metropolitian,9,3,2022,12,15,12,20,48
32.0,4.6,13.049645,80.242268,13.139645,80.332268,Cloudy,Medium,2,Snack,scooter,1.0,No,Urban,16,3,2022,17,35,17,45,39
32.0,4.6,21.157729,72.768726,21.287729,72.898726,Sunny,Jam,1,Meal,motorcycle,0.0,No,Metropolitian,4,4,2022,20,40,20,45,23
25.0,4.7,22.31279,73.170283,22.44279,73.300283,Cloudy,Jam,0,Buffet,motorcycle,1.0,No,Metropolitian,6,3,2022,19,10,19,20,36
34.0,4.8,21.175104,72.804342,21.245104,72.874342,Sunny,Jam,1,Buffet,motorcycle,0.0,No,Metropolitian,25,3,2022,20,55,21,5,29
22.0,4.7,21.160522,72.771477,21.190522,72.801477,Stormy,Medium,1,Meal,motorcycle,1.0,No,Urban,1,4,2022,18,20,18,35,26
32.0,4.6,18.546258,73.904337,18.676258,74.034337,Sunny,Medium,1,Meal,motorcycle,0.0,No,Metropolitian,4,4,2022,17,25,17,40,21
20.0,4.7,12.975996,80.221898,13.045996,80.291898,Cloudy,Jam,2,Snack,electric_scooter,1.0,No,Metropolitian,10,3,2022,19,25,19,30,39
21.0,4.7,12.337928,76.617889,12.467928,76.747889,Windy,Medium,2,Buffet,electric_scooter,1.0,No,Metropolitian,10,3,2022,18,40,18,45,16
39.0,4.0,17.440827,78.393391,17.570827,78.523391,Cloudy,Jam,1,Snack,motorcycle,2.0,No,Metropolitian,6,4,2022,20,50,21,5,35
35.0,4.9,0.0,0.0,0.01,0.01,Stormy,Low,1,Drinks,motorcycle,1.0,No,Metropolitian,17,2,2022,10,0,10,10,25
38.0,4.9,22.722634,75.886959,22.782634,75.946959,Stormy,Medium,2,Buffet,electric_scooter,1.0,No,Metropolitian,13,3,2022,17,55,18,10,29
26.0,4.8,18.592718,73.773572,18.602718,73.783572,Sunny,Low,1,Buffet,scooter,1.0,No,Metropolitian,1,3,2022,10,35,10,40,22
29.0,4.8,0.0,0.0,0.06,0.06,Fog,Medium,0,Drinks,motorcycle,1.0,No,Metropolitian,9,3,2022,18,30,18,40,28
